timestamp,open,high,low,close,volume,ema_short,ema_medium,ema_long,ema_very_long,bb_mid,bb_upper,bb_lower,bb_width,macd,macd_signal,macd_hist,atr,atr_pct,rsi,stoch_k,stoch_d,obv,body,range,upper_shadow,lower_shadow,is_bullish,is_bearish,body_ratio,bullish_harami,bearish_harami,bullish_harami_cross,bearish_harami_cross,doji,dragonfly_doji,gravestone_doji,long_legged_doji,spinning_top,hammer,inverted_hammer,shooting_star,bullish_engulfing,bearish_engulfing,piercing,dark_cloud_cover,morning_star,evening_star,three_white_soldiers,three_black_crows,upward_separation,downward_separation,gap_up,gap_down,rising_three_methods,falling_three_methods,upside_gap_two_crows,tasuki_upside_gap,tasuki_downside_gap,side_by_side_white_lines,separating_lines_up,separating_lines_down,gap_type,gap_size_pct,double_top,double_top_confirmed,double_bottom,double_bottom_confirmed,head_shoulders_top,head_shoulders_bottom,hs_top_confirmed,hs_bottom_confirmed,resistance_1,resistance_2,resistance_3,support_1,support_2,support_3,support_1_strength,support_2_strength,support_3_strength,resistance_1_strength,resistance_2_strength,resistance_3_strength,fib_0.236,fib_0.382,fib_0.500,fib_0.618,fib_0.786,round_support,rsi_bullish_div,rsi_bearish_div,macd_bullish_div,macd_bearish_div,obv_bullish_div,obv_bearish_div,signal
2026-01-09 10:00:00,90343.8,90562.2,90284.0,90491.0,232.95917461,90711.80644087889,,,,,,,,,,,419.7938775510215,0.004639067725530953,40.28913140437821,41.01420719693029,,-385.2865548699999,147.1999999999971,278.1999999999971,71.19999999999709,59.80000000000291,True,False,0.5291157440690102,0,0,0,0,0,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0.0,0,0,0,0,0,0,0,0,,,,89700.0,,,1,0,0,0,0,0,95343.3524,95327.4238,95314.55,95301.6762,95283.3474,90000.0,0,0,0,0,0,0,0
2026-01-09 11:00:00,90491.1,90694.5,90404.9,90452.0,331.23290013,90664.56890617363,,,,,,,,,,,410.4943148688061,0.004538255813788596,39.50763612205093,38.99201493311198,37.794254899927246,-716.5194549999999,39.10000000000582,289.6000000000058,203.39999999999418,47.10000000000582,False,True,0.13501381215471353,0,1,0,0,0,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0.0,0,0,0,0,0,0,0,0,,,,89700.0,,,1,0,0,0,0,0,95343.3524,95327.4238,95314.55,95301.6762,95283.3474,90000.0,0,0,0,0,0,0,0
2026-01-09 12:00:00,90452.0,90608.5,90224.7,90453.4,458.56923458,90626.1745595966,,,,,,,,,,,408.587578092463,0.004517105803568058,39.55296360270835,39.06460645027439,39.69027619343888,-257.9502204199999,1.3999999999941792,383.8000000000029,155.10000000000582,227.3000000000029,True,False,0.003647733194356875,1,0,1,0,1,False,False,True,True,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0.0,0,0,0,0,0,0,0,0,,,,89700.0,,,1,0,0,0,0,0,95343.3524,95327.4238,95314.55,95301.6762,95283.3474,90000.0,0,0,0,0,0,0,0
2026-01-09 13:00:00,90453.5,90963.7,90406.0,90607.9,266.95517019,90622.85191239722,,,,,,,,,,,419.2384653715726,0.004626952675998148,44.49575577530065,47.07559888001615,41.710740087800836,9.00494977000011,154.39999999999418,557.6999999999971,355.8000000000029,47.5,True,False,0.2768513537744217,0,0,0,0,0,False,False,False,False,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0.0,0,0,0,0,0,0,0,0,,,,89700.0,,,1,0,0,0,0,0,95343.3524,95327.4238,95314.55,95301.6762,95283.3474,90000.0,0,0,0,0,0,0,0
2026-01-09 14:00:00,90607.9,90668.5,89946.8,90155.2,286.43652272,90537.82429196135,,,,,,,,,,,440.84286070217433,0.004889821781795996,35.36949473062964,23.602613294617637,36.58093954163606,-277.4315729499999,452.6999999999971,721.6999999999971,60.60000000000582,208.39999999999418,False,True,0.6272689483164735,0,0,0,0,0,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,none,0.0,0,0,0,0,0,0,0,0,,,,89700.0,,,1,0,0,0,0,0,95343.3524,95327.4238,95314.55,95301.6762,95283.3474,90000.0,0,0,0,0,0,0,0
2026-01-09 15:00:00,90155.3,92020.2,89841.8,91183.9,1013.5974065,90655.29260251383,90744.29454118384,,,90843.30500000001,91618.46006958286,90068.14993041716,1.706576108350193,,,,564.9540849377329,0.006195765754017243,56.968167632721176,63.95569347470028,44.87796854977802,736.1658335500001,1028.5999999999913,2178.399999999994,836.3000000000029,313.5,True,False,0.47218141755416543,0,0,0,0,0,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,none,0.0,0,0,0,0,0,0,0,0,92020.2,,,89700.0,,,1,0,0,0,0,0,95343.3524,95327.4238,95314.55,95301.6762,95283.3474,90000.0,0,0,0,0,0,0,0
2026-01-09 16:00:00,91183.8,91781.9,91176.5,91625.3,251.47651806,90831.65758387494,90828.19982297586,,,90878.235,91724.93285230624,90031.53714769376,1.8633677300318223,,,,567.8430788707516,0.006197448508989892,62.72444723539573,82.97991552452397,56.8460740979473,987.6423516100001,441.5,605.3999999999942,156.59999999999127,7.30000000000291,True,False,0.7292699041955801,0,0,0,0,0,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0.0,0,0,0,0,0,0,0,0,92020.2,,,89700.0,,,1,0,0,1,0,0,95343.3524,95327.4238,95314.55,95301.6762,95283.3474,90000.0,0,0,0,0,0,0,0
2026-01-09 17:00:00,91625.4,91679.1,91017.5,91430.0,171.56957093,90940.44711407949,90885.5141255496,,,90886.26999999999,91750.527811304,90022.01218869598,1.9018446049199893,,,,574.5400018085554,0.006283933083326648,58.96600122140349,74.56253771226628,73.83271557049684,816.07278068,195.39999999999418,661.6000000000058,53.70000000001164,412.5,False,True,0.2953446191051881,0,1,0,0,0,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0.0,0,0,0,0,0,0,0,0,92020.2,,,89700.0,,,1,0,0,1,0,0,95343.3524,95327.4238,95314.55,95301.6762,95283.3474,90000.0,0,0,0,0,0,0,0
2026-01-09 18:00:00,91430.0,91505.7,90345.6,90824.6,254.30722661,90919.38400242868,90879.71278025916,,,90866.005,91715.97159104933,90016.03840895068,1.8708131628529732,,,,616.3657159650866,0.006786330090802343,49.13708337774276,48.4699594862515,68.67080424101393,561.76555407,605.3999999999942,1160.0999999999913,75.69999999999709,479.0,False,True,0.5218515645202989,0,0,0,0,0,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0.0,0,0,0,0,0,0,0,0,92020.2,,,89700.0,,,1,0,0,1,0,0,95343.3524,95327.4238,95314.55,95301.6762,95283.3474,90000.0,0,0,0,0,0,0,0
2026-01-09 19:00:00,90824.5,90824.5,90183.7,90334.4,230.58417948,90813.02327471436,90827.77822975827,,,90827.86499999999,91701.05175957666,89954.67824042332,1.922728800410903,,,,618.1181648247239,0.006842555713268964,42.90131211054252,27.342470476682827,50.12498922506686,331.18137459,490.1000000000058,640.8000000000029,0.0,150.6999999999971,False,True,0.7648252184769094,0,0,0,0,0,False,False,False,False,False,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,none,0.0,0,0,0,0,0,0,0,0,92020.2,,,89700.0,,,1,0,0,1,0,0,95343.3524,95327.4238,95314.55,95301.6762,95283.3474,90000.0,0,0,0,0,0,0,0
2026-01-09 20:00:00,90334.3,90585.4,90231.1,90301.8,98.09802467,90720.07358840265,90777.6850650194,,,90778.42,91653.1665429483,89903.6734570517,1.9272125312344017,,,,599.2740101943856,0.006636346232238843,42.514899813737784,25.937419188001194,33.91661638364517,233.08334992000002,32.5,354.29999999998836,251.09999999999127,70.69999999999709,False,True,0.09173017217048002,0,0,0,0,0,False,False,False,True,False,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,none,0.0,0,0,0,0,0,0,0,0,92020.2,,,89700.0,,,1,0,0,1,0,0,95343.3524,95327.4238,95314.55,95301.6762,95283.3474,90000.0,0,0,0,0,0,0,0
2026-01-09 21:00:00,90303.7,90645.2,90124.7,90537.2,78.9789626,90686.8238450567,90754.78172549373,,,90752.525,91623.63140193949,89881.4185980605,1.9197403090205987,-77.78338374840678,,,593.6472951805009,0.006556943391009451,46.27767851217049,36.083096284802956,29.787661983162327,312.06231252000003,233.5,520.5,108.0,179.0,True,False,0.44860710854947167,0,0,0,0,0,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,none,0.0,0,0,0,0,0,0,0,0,92020.2,,,89700.0,,,1,0,0,1,0,0,95343.3524,95327.4238,95314.55,95301.6762,95283.3474,90000.0,0,0,0,0,0,0,0
2026-01-09 22:00:00,90537.3,90701.5,90354.9,90624.0,64.84387907,90675.40132777367,90742.32632306576,,,90731.57999999999,91593.85130208536,89869.30869791462,1.9007082254830565,-78.4169294424355,,,576.0010598104656,0.006355943897979184,47.63869014251817,35.907087770840945,32.642534414548365,376.90619159000005,86.69999999999709,346.6000000000058,77.5,182.40000000000873,True,False,0.25014425851123956,0,0,0,0,0,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0.0,0,0,0,0,0,0,0,0,92020.2,,,89700.0,,,1,0,0,1,0,0,95343.3524,95327.4238,95314.55,95301.6762,95283.3474,90000.0,0,0,0,0,0,0,0
2026-01-09 23:00:00,90624.0,90721.2,90603.0,90636.0,44.81002134,90668.23744999664,90732.20000658331,,,90702.185,91534.89554100449,89869.47445899551,1.8361421855592335,-77.06239197259129,,,543.3009841097179,0.005994317755745156,47.83544649534709,36.45795078957029,36.149378281738066,421.71621293000004,12.0,118.19999999999709,85.19999999999709,21.0,True,False,0.1015228426395964,0,0,0,0,0,False,False,False,False,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0.0,0,0,0,0,0,0,0,0,92020.2,,,89700.0,,,1,0,0,1,0,0,95343.3524,95327.4238,95314.55,95301.6762,95283.3474,90000.0,0,0,0,0,0,0,0
2026-01-10 00:00:00,90636.0,90680.9,90518.4,90598.0,35.85626752,90655.46700454269,90719.41905357537,,,90681.07999999999,91501.80046057106,89860.35953942892,1.8101250240316331,-78.15427980138338,,,516.1009138161666,0.005696603830285068,47.23020991169174,34.7135512302607,35.692863263557314,385.85994541,38.0,162.5,44.89999999999418,79.60000000000582,False,True,0.23384615384615384,0,0,0,0,0,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,none,0.0,0,0,0,0,0,0,0,0,92020.2,,,89700.0,,,1,0,0,1,0,0,95343.3524,95327.4238,95314.55,95301.6762,95283.3474,90000.0,0,0,0,0,0,0,0
2026-01-10 01:00:00,90598.0,90727.3,90582.0,90682.0,37.5031033,90660.29118553492,90715.85533418723,,,90660.59,91459.44211372317,89861.73788627682,1.7622918927026017,-71.41824570938479,,,489.61513425786916,0.005399253812861088,48.77316483179066,38.56959236136611,36.580364793732365,423.36304871000004,84.0,145.3000000000029,45.30000000000291,16.0,True,False,0.5781142463867743,0,0,0,0,0,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,none,0.0,0,0,0,0,0,0,0,0,92020.2,,,89700.0,,,1,0,0,1,0,0,95343.3524,95327.4238,95314.55,95301.6762,95283.3474,90000.0,0,0,0,0,0,0,0
2026-01-10 02:00:00,90682.0,90776.0,90600.8,90694.9,64.9869354,90666.58369725585,90713.85958807415,,,90638.08,91405.81911350145,89870.34088649855,1.6940762944260241,-64.29778315059957,,,467.1569103823068,0.005150861960069495,49.019692365205024,39.16177010649989,37.48163789937556,488.34998411000004,12.89999999999418,175.1999999999971,81.10000000000582,81.19999999999709,True,False,0.07363013698626937,0,0,0,0,0,False,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0.0,0,0,0,0,0,0,0,0,92020.2,,,89700.0,,,1,0,0,1,0,0,95343.3524,95327.4238,95314.55,95301.6762,95283.3474,90000.0,0,0,0,0,0,0,0
2026-01-10 03:00:00,90695.0,90696.3,90552.3,90639.1,46.61942945,90661.58666139115,90706.73962730519,,,90632.37999999999,91398.30928811997,89866.45071188001,1.6901890651442233,-62.43761695039575,,,444.0742739264278,0.004899367645160066,47.94486388205015,36.60025706940897,38.110539845758325,441.73055466000005,55.89999999999418,144.0,1.3000000000029104,86.80000000000291,False,True,0.38819444444440404,0,0,0,0,0,False,False,False,False,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,none,0.0,0,0,0,0,0,0,0,0,92020.2,,,89700.0,,,1,0,0,1,0,0,95343.3524,95327.4238,95314.55,95301.6762,95283.3474,90000.0,0,0,0,0,0,0,0
2026-01-10 04:00:00,90639.0,90646.4,90409.0,90451.1,69.67011209,90623.31635932002,90682.39299613326,,,90653.275,91374.15669868569,89932.3933013143,1.590415125511347,-75.26583298214246,,,429.3118257888254,0.004746341678418785,44.41162061302979,27.97006977598258,34.577365650630476,372.0604425700001,187.89999999999418,237.39999999999418,7.399999999994179,42.10000000000582,False,True,0.7914911541701718,0,0,0,0,0,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0.0,0,0,0,0,0,0,0,0,92020.2,,,89700.0,,,1,0,0,1,0,0,95343.3524,95327.4238,95314.55,95301.6762,95283.3474,90000.0,0,0,0,0,0,0,0
2026-01-10 05:00:00,90451.5,90619.7,90430.1,90605.1,63.95340875,90620.0042939891,90675.03175840629,,,90666.345,91373.65253841592,89959.03746158408,1.5602427525139928,-72.17379901293316,-72.40512206169069,0.23132304875753107,412.1895525181944,0.0045492974735218475,47.80482018344744,28.98865556360183,31.186327469664462,436.0138513200001,153.60000000000582,189.59999999999127,14.599999999991269,21.39999999999418,True,False,0.8101265822785491,0,0,0,0,0,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,none,0.0,0,0,0,0,0,0,0,0,92020.2,,,89700.0,,,1,0,0,1,0,0,95343.3524,95327.4238,95314.55,95301.6762,95283.3474,90000.0,0,0,0,0,0,0,0
2026-01-10 06:00:00,90605.1,90612.7,90479.9,90513.0,46.95004061,90600.54896780926,90659.60016236758,,,90667.445,91373.72601907102,89961.16398092899,1.5579594617914183,-76.27578038733918,-73.17925372682039,-3.0965266605187907,392.2331559097521,0.00433344553721291,45.99650625063417,24.980699948533243,27.313141762705886,389.0638107100001,92.10000000000582,132.8000000000029,7.599999999991269,33.10000000000582,False,True,0.6935240963855708,0,0,0,0,0,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0.0,0,0,0,0,0,0,0,0,92020.2,,,89700.0,,,1,0,0,1,0,0,95343.3524,95327.4238,95314.55,95301.6762,95283.3474,90000.0,0,0,0,0,0,0,0
2026-01-10 07:00:00,90513.1,90689.4,90513.0,90679.9,136.38814306,90614.97642820756,90661.53348023734,,,90678.84,91378.16911393705,89979.51088606294,1.54243065733319,-65.30638368193468,-71.60467971784325,6.298296035908578,376.816501916198,0.004155457845853359,49.70906424014561,40.20275162925395,31.39070238046301,525.45195377,166.79999999998836,176.39999999999418,9.5,0.10000000000582077,True,False,0.9455782312924822,0,0,0,0,0,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,none,0.0,0,0,0,0,0,0,0,0,92020.2,,,89700.0,,,1,0,0,1,0,0,95343.3524,95327.4238,95314.55,95301.6762,95283.3474,90000.0,0,0,0,0,0,0,0
2026-01-10 08:00:00,90679.8,90750.0,90591.0,90659.6,473.50553113,90623.08980489708,90661.34933926235,,,90689.15,91380.91977528653,89997.38022471346,1.5255844283170263,-57.58726793061942,-68.80119736039849,11.213929429779071,361.25818035075525,0.003984775802570883,49.26543709382652,76.43612460703152,47.20652539493957,51.94642264000004,20.19999999999709,159.0,70.19999999999709,68.60000000000582,False,True,0.1270440251572144,0,1,0,0,0,False,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0.0,0,0,0,0,0,0,0,0,92020.2,,,89700.0,,,1,0,0,1,0,0,95343.3524,95327.4238,95314.55,95301.6762,95283.3474,90000.0,0,0,0,0,0,0,0
2026-01-10 09:00:00,90659.8,90763.0,90632.7,90763.0,556.49637094,90648.52802218852,90671.0303545707,,,90696.905,91388.33490526877,90005.47509473123,1.5247045205539729,-42.63482945956639,-63.56792378023207,20.93309432066568,344.76116746855865,0.003798476994684603,51.63320443044582,98.00399201596807,71.54762275075117,608.4427935800001,103.19999999999709,130.3000000000029,0.0,27.10000000000582,True,False,0.7920184190329608,0,0,0,0,0,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,none,0.0,0,0,0,0,0,0,0,0,92020.2,,,89700.0,,,1,0,0,1,0,0,95343.3524,95327.4238,95314.55,95301.6762,95283.3474,90000.0,0,0,0,0,0,0,0
2026-01-10 10:00:00,90763.1,90836.3,90724.0,90836.3,44.82954435,90682.6683817906,90686.77032080205,,,90730.95999999999,91377.97906741609,90083.9409325839,1.426236573306617,-24.58679556392599,-55.77169813697086,31.184902573044873,328.15679836366184,0.0036126174047562683,53.2971777077551,100.0,91.48003887433318,653.27233793,73.19999999999709,112.30000000000291,0.0,39.10000000000582,True,False,0.651825467497731,0,0,0,0,0,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0.0,0,0,0,0,0,0,0,0,92020.2,,,89700.0,,,1,0,0,1,0,0,95343.3524,95327.4238,95314.55,95301.6762,95283.3474,90000.0,0,0,0,0,0,0,0
2026-01-10 11:00:00,90836.3,90836.3,90699.2,90727.0,50.20163023,90690.72867601048,90690.60171882091,,,90708.11499999999,91320.91048390958,90095.3195160904,1.3511370706129016,-18.885494984002435,-48.39445750637718,29.508962522374745,314.5098841948293,0.0034665522302603337,50.50688059689485,77.29538845035295,91.76646015544033,603.0707077000001,109.30000000000291,137.10000000000582,0.0,27.80000000000291,False,True,0.7972283005105636,0,0,0,0,0,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,none,0.0,0,0,0,0,0,0,0,0,92020.2,,,89700.0,,,1,0,0,1,0,0,95343.3524,95327.4238,95314.55,95301.6762,95283.3474,90000.0,0,0,0,0,0,0,0
